source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P80098	P32246	CCL7	CCR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11994538;Baccin2019:12381680;Baccin2019:7545673;Baccin2019:8530354;Baccin2019:9115216;CellPhoneDB:24218476;Cellinker:11994538;Cellinker:12381680;Cellinker:7545673;Cellinker:8530354;Cellinker:9115216;DIP:7545673;DIP:8530354;DIP:9336350;Guide2Pharma:11994538;Guide2Pharma:12381680;HPRD:7545673;HPRD:8530354;ICELLNET:22633458;InnateDB:12381680;InnateDB:7545673;InnateDB:8530354;LRdb:10699158;SIGNOR:14991608;connectomeDB2020:11994538;connectomeDB2020:12381680;connectomeDB2020:7545673;connectomeDB2020:8530354;connectomeDB2020:9115216;scConnect:11994538;scConnect:12381680
Q9Y4X3	P46092	CCL27	CCR10	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;CellTalkDB:11821900;Cellinker:10725697;Cellinker:11821900;Cellinker:12718728;DIP:10725697;DIP:10781587;Guide2Pharma:10725697;HPMR:11821900;HPMR:12718728;HPRD:10725697;HPRD:11821900;ICELLNET:22633458;LRdb:10725697;LRdb:11821900;LRdb:12718728;connectomeDB2020:10725697;connectomeDB2020:11821900;connectomeDB2020:12718728;scConnect:10725697
Q9NRJ3	P46092	CCL28	CCR10	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10781587;Baccin2019:10975800;Cellinker:10781587;Cellinker:10975800;HPRD:10781587;HPRD:10975800;ICELLNET:22633458;LRdb:10781587;LRdb:11;connectomeDB2020:10781587;connectomeDB2020:10975800
Q99616	P41597	CCL13	CCR2	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:24890717;CellPhoneDB:24218476;Cellinker:12149192;Cellinker:12554737;Cellinker:9195948;Cellinker:9276730;DIP:9195948;Guide2Pharma:12554737;Guide2Pharma:9276730;HPRD:12149192;HPRD:9195948;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:12149192;connectomeDB2020:12554737;connectomeDB2020:9195948;connectomeDB2020:9276730;scConnect:12554737;scConnect:9276730
O15467	P41597	CCL16	CCR2	1	1	0	1	1	0	CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;CellTalkDB:11470772;Cellinker:11470772;DIP:11470772;HPRD:11470772;ICELLNET:22633458;InnateDB:11470772;LRdb:11470772;connectomeDB2020:11470772
P13500	P41597	CCL2	CCR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10529171;Baccin2019:10770925;Baccin2019:12554737;Baccin2019:15207250;Baccin2019:9276730;Baccin2019:9287323;Baccin2019:9346309;CellPhoneDB:24218476;Cellinker:10529171;Cellinker:10770925;Cellinker:12554737;Cellinker:15207250;Cellinker:28389721;Cellinker:9276730;Cellinker:9287323;Cellinker:9346309;DIP:10488147;DIP:10770925;DIP:11470772;DIP:8530354;DIP:9115216;DIP:9169459;DIP:9312096;DIP:9336350;Guide2Pharma:10770925;Guide2Pharma:12554737;Guide2Pharma:15207250;Guide2Pharma:9276730;Guide2Pharma:9346309;HPMR:9287323;HPRD:10529171;HPRD:9287323;ICELLNET:22633458;InnateDB:10529171;InnateDB:11310855;InnateDB:15629146;InnateDB:7759884;InnateDB:8530354;InnateDB:9115216;InnateDB:9287323;InnateDB:9837883;LRdb:10699158;SIGNOR:20219869;connectomeDB2020:10529171;connectomeDB2020:10770925;connectomeDB2020:12554737;connectomeDB2020:15207250;connectomeDB2020:9276730;connectomeDB2020:9287323;connectomeDB2020:9346309;scConnect:10770925;scConnect:12554737;scConnect:15207250;scConnect:9276730;scConnect:9346309
P80098	P41597	CCL7	CCR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12554737;Baccin2019:8530354;Baccin2019:9276730;Baccin2019:9346309;CellPhoneDB:24218476;Cellinker:12554737;Cellinker:8530354;Cellinker:9276730;Cellinker:9346309;DIP:8530354;DIP:9195948;DIP:9312096;DIP:9336350;Guide2Pharma:12554737;Guide2Pharma:9276730;Guide2Pharma:9346309;HPRD:8530354;ICELLNET:22633458;InnateDB:7759884;InnateDB:8530354;InnateDB:9115216;LRdb:10699158;connectomeDB2020:12554737;connectomeDB2020:8530354;connectomeDB2020:9276730;connectomeDB2020:9346309;scConnect:12554737;scConnect:9276730;scConnect:9346309
P80075	P41597	CCL8	CCR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10529171;Baccin2019:10770925;Baccin2019:12554737;Baccin2019:15207250;Baccin2019:9276730;Baccin2019:9287323;Baccin2019:9346309;CellPhoneDB:24218476;Cellinker:12149192;Cellinker:12554737;Cellinker:9115216;DIP:9115216;DIP:9195948;Guide2Pharma:12554737;HPRD:12149192;HPRD:9115216;ICELLNET:22633458;InnateDB:9115216;LRdb:10699158;connectomeDB2020:12149192;connectomeDB2020:12554737;connectomeDB2020:9115216;scConnect:12554737
P51671	P41597	CCL11	CCR2	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11264152;Baccin2019:12149192;Baccin2019:12554737;Baccin2019:15207250;Baccin2019:9115216;Baccin2019:9195948;Baccin2019:9276730;CellTalkDB:12554737;Cellinker:11264152;Cellinker:12554737;Cellinker:15207250;Guide2Pharma:12554737;Guide2Pharma:15207250;HPRD:11264152;ICELLNET:22633458;InnateDB:11264152;LRdb:11264152;LRdb:12554737;LRdb:15207250;connectomeDB2020:11264152;connectomeDB2020:12554737;connectomeDB2020:15207250;scConnect:12554737;scConnect:15207250
O00175	P41597	CCL24	CCR2	1	1	1	1	0	1	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15207250;CellTalkDB:15207250;Cellinker:15207250;Guide2Pharma:15207250;LRdb:15207250;connectomeDB2020:15207250;scConnect:15207250
Q9Y258	P41597	CCL26	CCR2	1	1	1	1	0	1	CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;Cellinker:15207250;Guide2Pharma:15207250;ICELLNET:22633458;InnateDB:12689946;LRdb:15207250;connectomeDB2020:15207250;scConnect:15207250
P51671	P51677	CCL11	CCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10488147;Baccin2019:10854442;Baccin2019:12149192;Baccin2019:12761559;Baccin2019:16339911;Baccin2019:8609214;Baccin2019:8642344;Baccin2019:8676064;Baccin2019:9005985;Baccin2019:9276730;Baccin2019:9712872;CellPhoneDB:24218476;CellTalkDB:10699158;Cellinker:10488147;Cellinker:10854442;Cellinker:12761559;Cellinker:16339911;Cellinker:8609214;Cellinker:8642344;Cellinker:8676064;Cellinker:9276730;Cellinker:9712872;DIP:10733106;DIP:25450766;DIP:9169459;DIP:9207005;Guide2Pharma:10488147;Guide2Pharma:10854442;Guide2Pharma:12761559;Guide2Pharma:16339911;Guide2Pharma:8642344;Guide2Pharma:9276730;HPRD:8609214;HPRD:8642344;HPRD:8676064;HPRD:9712872;ICELLNET:22633458;InnateDB:12218106;InnateDB:16102831;InnateDB:8642344;LRdb:10699158;Lit-BM-17:10733106;Lit-BM-17:23597562;Lit-BM-17:8642344;Lit-BM-17:9169459;Lit-BM-17:9207005;SIGNOR:10706854;SIGNOR:24702154;connectomeDB2020:10488147;connectomeDB2020:10854442;connectomeDB2020:12761559;connectomeDB2020:16339911;connectomeDB2020:8609214;connectomeDB2020:8642344;connectomeDB2020:8676064;connectomeDB2020:9276730;connectomeDB2020:9712872;scConnect:10488147;scConnect:10854442;scConnect:12761559;scConnect:16339911;scConnect:8642344;scConnect:9276730
Q99616	P51677	CCL13	CCR3	1	1	0	1	1	0	CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;Cellinker:12149192;Cellinker:16339911;Cellinker:9005985;Cellinker:9276730;DIP:10733106;Guide2Pharma:16339911;Guide2Pharma:9276730;HPRD:12149192;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:12149192;connectomeDB2020:16339911;connectomeDB2020:9005985;connectomeDB2020:9276730;scConnect:16339911;scConnect:9276730
Q16663	P51677	CCL15	CCR3	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:10699158;Cellinker:9346309;DIP:9346309;Guide2Pharma:9346309;HPRD:9346309;ICELLNET:9346309;LRdb:10699158;connectomeDB2020:9346309;scConnect:9346309
O00175	P51677	CCL24	CCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10488147;Baccin2019:12218106;Baccin2019:15207250;Baccin2019:16339911;CellPhoneDB:24218476;CellTalkDB:10699158;Cellinker:10488147;Cellinker:12218106;Cellinker:15207250;Cellinker:16339911;DIP:10733106;Guide2Pharma:15207250;Guide2Pharma:16339911;HPRD:12218106;ICELLNET:22633458;InnateDB:12218106;InnateDB:16102831;LRdb:10699158;connectomeDB2020:10488147;connectomeDB2020:12218106;connectomeDB2020:15207250;connectomeDB2020:16339911;scConnect:15207250;scConnect:16339911
Q9Y258	P51677	CCL26	CCR3	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;Cellinker:10488147;Cellinker:15207250;Cellinker:16339911;DIP:10488147;Guide2Pharma:10488147;Guide2Pharma:15207250;Guide2Pharma:16339911;HPRD:10488147;ICELLNET:22633458;InnateDB:10488147;InnateDB:16102831;LRdb:10699158;connectomeDB2020:10488147;connectomeDB2020:15207250;connectomeDB2020:16339911;scConnect:10488147;scConnect:15207250;scConnect:16339911
Q9NRJ3	P51677	CCL28	CCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10975800;Baccin2019:12964882;CellTalkDB:12964882;Cellinker:10975800;Cellinker:12964882;HPRD:10975800;ICELLNET:22633458;LRdb:11;LRdb:12964882;connectomeDB2020:10975800;connectomeDB2020:12964882
P13501	P51677	CCL5	CCR3	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:8642344;Baccin2019:9289016;BioGRID:8642344;CellPhoneDB:24218476;Cellinker:8642344;Cellinker:9289016;DIP:10733106;DIP:7622448;Guide2Pharma:8642344;HPMR:8642344;HPRD:8642344;HPRD:9289016;ICELLNET:22633458;InnateDB:8642344;LRdb:10699158;SIGNOR:10734056;connectomeDB2020:8642344;connectomeDB2020:9289016;scConnect:8642344
P80098	P51677	CCL7	CCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;Cellinker:8642344;DIP:10733106;Guide2Pharma:8642344;HPRD:8642344;ICELLNET:22633458;InnateDB:8642344;LRdb:10699158;connectomeDB2020:8642344;scConnect:8642344
P80075	P51677	CCL8	CCR3	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:8642344;CellPhoneDB:24218476;Cellinker:9005985;HPRD:9005985;LRdb:10699158;connectomeDB2020:9005985
Q92583	P51679	CCL17	CCR4	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:24218476;Cellinker:29637711;DIP:10488147;DIP:10498628;DIP:9169459;DIP:9169480;DIP:9430724;Guide2Pharma:9430724;HPMR:9169480;HPRD:9169480;HPRD:9430724;ICELLNET:10540332;ICELLNET:22633458;InnateDB:9169480;LRdb:10699158;connectomeDB2020:9169480;connectomeDB2020:9430724;scConnect:9430724
O00626	P51679	CCL22	CCR4	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:9430724;Baccin2019:9743322;Baccin2019:9933589;CellPhoneDB:24218476;Cellinker:29637711;DIP:9430724;Guide2Pharma:9430724;HPRD:9430724;HPRD:9743322;HPRD:9933589;ICELLNET:22633458;InnateDB:9430724;LRdb:10699158;connectomeDB2020:9430724;connectomeDB2020:9743322;connectomeDB2020:9933589;scConnect:9430724
P10147	P51681	CCL3	CCR5	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellPhoneDB:15251452;Cellinker:10477718;Cellinker:11170631;Cellinker:11700073;Cellinker:12964882;Cellinker:16298345;Cellinker:9790730;DIP:10477718;DIP:9169459;DIP:9334377;DIP:9468473;Guide2Pharma:11170631;Guide2Pharma:16298345;Guide2Pharma:9790730;HPMR:12964882;HPRD:10477718;HPRD:11700073;ICELLNET:22633458;InnateDB:10477718;InnateDB:23765404;LRdb:10699158;SIGNOR:15075201;SIGNOR:20219869;connectomeDB2020:10477718;connectomeDB2020:11170631;connectomeDB2020:11700073;connectomeDB2020:12964882;connectomeDB2020:16298345;connectomeDB2020:9790730;scConnect:11170631;scConnect:16298345;scConnect:9790730
P80098	P51681	CCL7	CCR5	1	1	1	1	0	1	Baccin2019;CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10477710;Baccin2019:16298345;CellPhoneDB:24218476;Cellinker:10477718;Cellinker:16298345;DIP:10477718;Guide2Pharma:16298345;HPRD:10477718;ICELLNET:10477718;ICELLNET:22633458;InnateDB:10477718;LRdb:10699158;connectomeDB2020:10477718;connectomeDB2020:16298345;scConnect:16298345
P78556	P51684	CCL20	CCR6	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12081481;Baccin2019:12964882;Baccin2019:9169459;Baccin2019:9223454;Baccin2019:9294137;CellPhoneDB:24218476;CellTalkDB:24218476;Cellinker:12081481;Cellinker:12964882;Cellinker:9169459;Cellinker:9223454;Cellinker:9294137;DIP:10488147;DIP:10498628;DIP:9169459;Guide2Pharma:12081481;Guide2Pharma:9169459;Guide2Pharma:9294137;HPMR:12964882;HPRD:9169459;HPRD:9223454;HPRD:9294137;ICELLNET:22633458;InnateDB:9169459;LRdb:10699158;connectomeDB2020:12081481;connectomeDB2020:12964882;connectomeDB2020:9169459;connectomeDB2020:9223454;connectomeDB2020:9294137;scConnect:12081481;scConnect:9169459;scConnect:9294137
Q99731	P32248	CCL19	CCR7	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11342595;Baccin2019:9153236;Baccin2019:9507024;CellPhoneDB:24218476;CellTalkDB:24218476;Cellinker:11342595;Cellinker:9153236;Cellinker:9507024;DIP:9153236;DIP:9507024;Guide2Pharma:10512740;Guide2Pharma:16904643;Guide2Pharma:9153236;Guide2Pharma:9507024;HPMR:11342595;HPRD:9153236;ICELLNET:22633458;InnateDB:15546958;InnateDB:9153236;LRdb:10699158;connectomeDB2020:11342595;connectomeDB2020:9153236;connectomeDB2020:9507024;scConnect:10512740;scConnect:16904643;scConnect:9153236;scConnect:9507024
