,gene_symbol,gene_id
14619,SRF,ENSG00000112658.8
14620,SRFBP1,ENSG00000151304.6
14621,SRGAP1,ENSG00000196935.9
14622,SRGAP2,ENSG00000266028.8
14623,SRGAP2B,ENSG00000196369.11
14624,SRGAP2C,ENSG00000171943.12
14625,SRGAP3,ENSG00000196220.16
14626,SRGAP3-AS4,ENSG00000235830.2
14627,SRGN,ENSG00000122862.5
14628,SRI,ENSG00000075142.14
14629,SRL,ENSG00000185739.13
14630,SRM,ENSG00000116649.10
14631,SRP14,ENSG00000140319.11
14632,SRP14-DT,ENSG00000248508
14633,SRP19,ENSG00000153037.15
14634,SRP54,ENSG00000100883.13
14635,SRP68,ENSG00000167881.15
14636,SRP72,ENSG00000174780.17
14637,SRP9,ENSG00000143742.14
14638,SRPK1,ENSG00000096063.16
14639,SRPK2,ENSG00000135250.17
14640,SRPK3,ENSG00000184343.11
14641,SRPRA,ENSG00000182934.12
14642,SRPRB,ENSG00000144867.13
14643,SRPX,ENSG00000101955.15
14644,SRPX2,ENSG00000102359.9
14645,SRR,ENSG00000167720.13
14646,SRRD,ENSG00000100104.13
14647,SRRM1,ENSG00000133226.17
14648,SRRM2,ENSG00000167978.17
14649,SRRM2-AS1,ENSG00000205913.7
14650,SRRM3,ENSG00000177679.16
14651,SRRM4,ENSG00000139767.10
14652,SRRM5,ENSG00000226763.5
14653,SRRT,ENSG00000087087.20
14654,SRSF1,ENSG00000136450.13
14655,SRSF10,ENSG00000188529.15
14656,SRSF11,ENSG00000116754.13
14657,SRSF12,ENSG00000154548.9
14658,SRSF2,ENSG00000161547.17
14659,SRSF3,ENSG00000112081.17
14660,SRSF4,ENSG00000116350.17
14661,SRSF5,ENSG00000100650.16
14662,SRSF6,ENSG00000124193.16
14663,SRSF7,ENSG00000115875.19
14664,SRSF8,ENSG00000263465.5
14665,SRSF9,ENSG00000111786.9
14666,SRXN1,ENSG00000271303.2
14667,SS18,ENSG00000141380.14
14668,SS18L1,ENSG00000184402.15
14669,SS18L2,ENSG00000008324.12
14670,SSB,ENSG00000138385.16
14671,SSBP1,ENSG00000106028.11
14672,SSBP2,ENSG00000145687.16
14673,SSBP3,ENSG00000157216.16
14674,SSBP3-AS1,ENSG00000198711.5
14675,SSBP4,ENSG00000130511.16
14676,SSC4D,ENSG00000146700.9
14677,SSC5D,ENSG00000179954.16
14678,SSH1,ENSG00000084112.15
14679,SSH2,ENSG00000141298.19
14680,SSH3,ENSG00000172830.13
14681,SSMEM1,ENSG00000165120.5
14682,SSNA1,ENSG00000176101.12
14683,SSPN,ENSG00000123096.12
14684,SSPOP,ENSG00000197558.13
14685,SSR1,ENSG00000124783.14
14686,SSR2,ENSG00000163479.14
14687,SSR3,ENSG00000114850.7
14688,SSR4,ENSG00000180879.14
14689,SSRP1,ENSG00000149136.9
14690,SSTR1,ENSG00000139874.6
14691,SSTR2,ENSG00000180616.9
14692,SSTR3,ENSG00000278195.2
14693,SSU72,ENSG00000160075.12
14694,SSUH2,ENSG00000125046.15
14695,SSX2IP,ENSG00000117155.17
14696,ST13,ENSG00000100380.14
14697,ST14,ENSG00000149418.11
14698,ST18,ENSG00000147488.11
14699,ST20-AS1,ENSG00000259642.2
14700,ST3GAL1,ENSG00000008513.16
14701,ST3GAL2,ENSG00000157350.13
14702,ST3GAL3,ENSG00000126091.21
14703,ST3GAL4,ENSG00000110080.20
14704,ST3GAL5,ENSG00000115525.18
14705,ST3GAL5-AS1,ENSG00000232504.5
14706,ST3GAL6,ENSG00000064225.12
14707,ST3GAL6-AS1,ENSG00000239445.6
14708,ST6GAL1,ENSG00000073849.16
14709,ST6GAL2,ENSG00000144057.15
14710,ST6GALNAC1,ENSG00000070526.15
14711,ST6GALNAC2,ENSG00000070731.11
14712,ST6GALNAC3,ENSG00000184005.11
14713,ST6GALNAC4,ENSG00000136840.19
14714,ST6GALNAC5,ENSG00000117069.15
14715,ST6GALNAC6,ENSG00000160408.16
14716,ST7,ENSG00000004866.22
14717,ST7-AS1,ENSG00000227199.1
14718,ST7L,ENSG00000007341.19
14719,ST8SIA1,ENSG00000111728.11
14720,ST8SIA4,ENSG00000113532.13
14721,ST8SIA5,ENSG00000101638.14
14722,ST8SIA6,ENSG00000148488.17
14723,ST8SIA6-AS1,ENSG00000204832.10
14724,STAB1,ENSG00000010327.10
14725,STAB2,ENSG00000136011.15
14726,STAC,ENSG00000144681.11
14727,STAC2,ENSG00000141750.7
14728,STAC3,ENSG00000185482.8
14729,STAG1,ENSG00000118007.13
14730,STAG2,ENSG00000101972.19
14731,STAG3,ENSG00000066923.18
14732,STAM,ENSG00000136738.15
14733,STAM-DT,ENSG00000260589
14734,STAM2,ENSG00000115145.10
14735,STAMBP,ENSG00000124356.17
14736,STAMBPL1,ENSG00000138134.12
14737,STAP1,ENSG00000035720.8
14738,STAP2,ENSG00000178078.12
14739,STAR,ENSG00000147465.12
14740,STARD10,ENSG00000214530.10
14741,STARD13,ENSG00000133121.21
14742,STARD3,ENSG00000131748.16
14743,STARD3NL,ENSG00000010270.14
14744,STARD4,ENSG00000164211.13
14745,STARD4-AS1,ENSG00000246859.3
14746,STARD5,ENSG00000172345.14
14747,STARD6,ENSG00000174448.8
14748,STARD7,ENSG00000084090.14
14749,STARD8,ENSG00000130052.14
14750,STARD9,ENSG00000159433.12
14751,STAT1,ENSG00000115415.20
14752,STAT2,ENSG00000170581.14
14753,STAT3,ENSG00000168610.16
14754,STAT4,ENSG00000138378.19
14755,STAT5A,ENSG00000126561.18
14756,STAT5B,ENSG00000173757.10
14757,STAT6,ENSG00000166888.12
14758,STAU1,ENSG00000124214.21
14759,STAU2,ENSG00000040341.18
14760,STAU2-AS1,ENSG00000253302.1
14761,STBD1,ENSG00000118804.9
14762,STC1,ENSG00000159167.12
14763,STC2,ENSG00000113739.11
14764,STEAP1,ENSG00000164647.9
14765,STEAP1B,ENSG00000105889.16
14766,STEAP2,ENSG00000157214.14
14767,STEAP3,ENSG00000115107.20
14768,STEAP4,ENSG00000127954.13
14769,STEEP1,ENSG00000018610.15
14770,STIL,ENSG00000123473.17
14771,STIM1,ENSG00000167323.12
14772,STIM2,ENSG00000109689.19
14773,STIMATE,ENSG00000213533.13
14774,STING1,ENSG00000184584.13
14775,STIP1,ENSG00000168439.17
14776,STK10,ENSG00000072786.13
14777,STK11,ENSG00000118046.16
14778,STK11IP,ENSG00000144589.22
14779,STK16,ENSG00000115661.14
14780,STK17A,ENSG00000164543.7
14781,STK17B,ENSG00000081320.11
14782,STK19,ENSG00000204344.15
14783,STK24,ENSG00000102572.15
14784,STK24-AS1,ENSG00000224418.1
14785,STK25,ENSG00000115694.15
14786,STK26,ENSG00000134602.16
14787,STK3,ENSG00000104375.17
14788,STK31,ENSG00000196335.13
14789,STK32A,ENSG00000169302.16
14790,STK32B,ENSG00000152953.13
14791,STK32C,ENSG00000165752.17
14792,STK33,ENSG00000130413.15
14793,STK35,ENSG00000125834.13
14794,STK36,ENSG00000163482.12
14795,STK38,ENSG00000112079.9
14796,STK38L,ENSG00000211455.8
14797,STK39,ENSG00000198648.11
14798,STK4,ENSG00000101109.12
14799,STK4-AS1,ENSG00000227477.1
14800,STK40,ENSG00000196182.11
14801,STKLD1,ENSG00000198870.8
14802,STMN1,ENSG00000117632.23
14803,STMN2,ENSG00000104435.14
14804,STMN3,ENSG00000197457.10
14805,STMN4,ENSG00000015592.16
14806,STMND1,ENSG00000230873.9
14807,STMP1,ENSG00000243317.8
14808,STN1,ENSG00000107960.11
14809,STOM,ENSG00000148175.13
14810,STOML1,ENSG00000067221.14
14811,STOML2,ENSG00000165283.16
14812,STOML3,ENSG00000133115.12
14813,STON1,ENSG00000243244.7
14814,STON2,ENSG00000140022.13
14815,STOX1,ENSG00000165730.16
14816,STOX2,ENSG00000173320.12
14817,STPG1,ENSG00000001460.18
14818,STPG2,ENSG00000163116.10
14819,STPG3,ENSG00000197768.10
14820,STRA6,ENSG00000137868.19
14821,STRADA,ENSG00000266173.7
14822,STRADB,ENSG00000082146.13
14823,STRAP,ENSG00000023734.11
14824,STRBP,ENSG00000165209.19
14825,STRC,ENSG00000242866.10
14826,STRIP1,ENSG00000143093.15
14827,STRIP2,ENSG00000128578.10
14828,STRN,ENSG00000115808.12
14829,STRN3,ENSG00000196792.12
14830,STRN4,ENSG00000090372.15
14831,STS,ENSG00000101846.8
14832,STT3A,ENSG00000134910.14
14833,STT3B,ENSG00000163527.10
14834,STUB1,ENSG00000103266.11
14835,STUM,ENSG00000203685.10
14836,STX10,ENSG00000104915.15
14837,STX11,ENSG00000135604.10
14838,STX12,ENSG00000117758.14
14839,STX16,ENSG00000124222.22
14840,STX17,ENSG00000136874.11
14841,STX17-AS1,ENSG00000255145.3
14842,STX18,ENSG00000168818.10
14843,STX18-AS1,ENSG00000247708.8
14844,STX19,ENSG00000178750.3
14845,STX1A,ENSG00000106089.12
14846,STX1B,ENSG00000099365.11
14847,STX2,ENSG00000111450.14
14848,STX3,ENSG00000166900.17
14849,STX4,ENSG00000103496.15
14850,STX5,ENSG00000162236.13
14851,STX6,ENSG00000135823.14
14852,STX7,ENSG00000079950.14
14853,STX8,ENSG00000170310.15
14854,STXBP1,ENSG00000136854.24
14855,STXBP2,ENSG00000076944.16
14856,STXBP3,ENSG00000116266.11
14857,STXBP4,ENSG00000166263.13
14858,STXBP5,ENSG00000164506.14
14859,STXBP5-AS1,ENSG00000233452.7
14860,STXBP5L,ENSG00000145087.13
14861,STXBP6,ENSG00000168952.15
14862,STYK1,ENSG00000060140.9
14863,STYX,ENSG00000198252.12
14864,STYXL1,ENSG00000127952.17
14865,STYXL2,ENSG00000198842.10
14866,SUB1,ENSG00000113387.12
14867,SUCLA2,ENSG00000136143.16
14868,SUCLG1,ENSG00000163541.12
14869,SUCLG2,ENSG00000172340.15
14870,SUCLG2-AS1,ENSG00000241316.8
14871,SUCNR1,ENSG00000198829.6
14872,SUCO,ENSG00000094975.14
14873,SUDS3,ENSG00000111707.12
14874,SUFU,ENSG00000107882.12
14875,SUGCT,ENSG00000175600.16
14876,SUGP1,ENSG00000105705.16
14877,SUGP2,ENSG00000064607.17
14878,SUGT1,ENSG00000165416.15
14879,SULF1,ENSG00000137573.14
14880,SULF2,ENSG00000196562.14
14881,SULT1A1,ENSG00000196502.12
14882,SULT1A2,ENSG00000197165.11
14883,SULT1A3,ENSG00000261052.6
14884,SULT1A4,ENSG00000213648.11
14885,SULT1B1,ENSG00000173597.9
14886,SULT1C2,ENSG00000198203.10
14887,SULT1C4,ENSG00000198075.10
14888,SULT1E1,ENSG00000109193.12
14889,SULT2B1,ENSG00000088002.12
14890,SULT4A1,ENSG00000130540.14
14891,SUMF1,ENSG00000144455.14
14892,SUMF2,ENSG00000129103.19
14893,SUMO1,ENSG00000116030.17
14894,SUMO2,ENSG00000188612.12
14895,SUMO3,ENSG00000184900.16
14896,SUMO4,ENSG00000177688.7
14897,SUN1,ENSG00000164828.18
14898,SUN2,ENSG00000100242.15
14899,SUN3,ENSG00000164744.13
14900,SUOX,ENSG00000139531.13
14901,SUPT16H,ENSG00000092201.10
14902,SUPT20H,ENSG00000102710.20
14903,SUPT3H,ENSG00000196284.17
14904,SUPT4H1,ENSG00000213246.7
14905,SUPT5H,ENSG00000196235.14
14906,SUPT6H,ENSG00000109111.15
14907,SUPT7L,ENSG00000119760.16
14908,SUPV3L1,ENSG00000156502.14
14909,SURF1,ENSG00000148290.10
14910,SURF2,ENSG00000148291.10
14911,SURF4,ENSG00000148248.14
14912,SURF6,ENSG00000148296.7
14913,SUSD1,ENSG00000106868.17
14914,SUSD2,ENSG00000099994.11
14915,SUSD3,ENSG00000157303.11
14916,SUSD4,ENSG00000143502.16
14917,SUSD5,ENSG00000173705.9
14918,SUSD6,ENSG00000100647.8
14919,SUV39H1,ENSG00000101945.17
14920,SUV39H2,ENSG00000152455.16
14921,SUZ12,ENSG00000178691.11
14922,SV2A,ENSG00000159164.10
14923,SV2B,ENSG00000185518.12
14924,SV2C,ENSG00000122012.14
14925,SVBP,ENSG00000177868.12
14926,SVEP1,ENSG00000165124.18
14927,SVIL,ENSG00000197321.15
14928,SVIP,ENSG00000198168.9
14929,SVOP,ENSG00000166111.10
14930,SVOPL,ENSG00000157703.16
14931,SWAP70,ENSG00000133789.15
14932,SWI5,ENSG00000175854.14
14933,SWSAP1,ENSG00000173928.4
14934,SWT1,ENSG00000116668.13
14935,SYAP1,ENSG00000169895.6
14936,SYBU,ENSG00000147642.17
14937,SYCE1,ENSG00000171772.17
14938,SYCE1L,ENSG00000205078.6
14939,SYCE2,ENSG00000161860.8
14940,SYCE3,ENSG00000217442.4
14941,SYCP2,ENSG00000196074.13
14942,SYCP2L,ENSG00000153157.13
14943,SYCP3,ENSG00000139351.15
14944,SYDE1,ENSG00000105137.13
14945,SYDE2,ENSG00000097096.9
14946,SYF2,ENSG00000117614.10
14947,SYK,ENSG00000165025.15
14948,SYMPK,ENSG00000125755.19
14949,SYN1,ENSG00000008056.14
14950,SYN2,ENSG00000157152.17
14951,SYN3,ENSG00000185666.15
14952,SYNC,ENSG00000162520.15
14953,SYNCRIP,ENSG00000135316.19
14954,SYNDIG1,ENSG00000101463.6
14955,SYNDIG1L,ENSG00000183379.9
14956,SYNE1,ENSG00000131018.25
14957,SYNE2,ENSG00000054654.19
14958,SYNE3,ENSG00000176438.13
14959,SYNE4,ENSG00000181392.17
14960,SYNGAP1,ENSG00000197283.18
14961,SYNGR1,ENSG00000100321.15
14962,SYNGR2,ENSG00000108639.8
14963,SYNGR3,ENSG00000127561.15
14964,SYNGR4,ENSG00000105467.9
14965,SYNJ1,ENSG00000159082.18
14966,SYNJ2,ENSG00000078269.15
14967,SYNJ2BP,ENSG00000213463.5
14968,SYNM,ENSG00000182253.15
14969,SYNPO,ENSG00000171992.13
14970,SYNPO2,ENSG00000172403.11
14971,SYNPO2L,ENSG00000166317.12
14972,SYNRG,ENSG00000275066.5
14973,SYP,ENSG00000102003.11
14974,SYPL1,ENSG00000008282.9
14975,SYPL2,ENSG00000143028.9
14976,SYS1,ENSG00000204070.10
14977,SYT1,ENSG00000067715.14
14978,SYT10,ENSG00000110975.8
14979,SYT11,ENSG00000132718.9
14980,SYT12,ENSG00000173227.14
14981,SYT13,ENSG00000019505.8
14982,SYT14,ENSG00000143469.20
14983,SYT15,ENSG00000204176.14
14984,SYT16,ENSG00000139973.17
14985,SYT17,ENSG00000103528.17
14986,SYT2,ENSG00000143858.12
14987,SYT3,ENSG00000213023.11
14988,SYT4,ENSG00000132872.12
14989,SYT5,ENSG00000129990.15
14990,SYT6,ENSG00000134207.17
14991,SYT7,ENSG00000011347.10
14992,SYT8,ENSG00000149043.16
14993,SYTL1,ENSG00000142765.18
14994,SYTL2,ENSG00000137501.17
14995,SYTL3,ENSG00000164674.17
14996,SYTL4,ENSG00000102362.15
14997,SYTL5,ENSG00000147041.12
14998,SYVN1,ENSG00000162298.19
14999,SZRD1,ENSG00000055070.17
15000,SZT2,ENSG00000198198.17
15001,TAB1,ENSG00000100324.14
15002,TAB2,ENSG00000055208.19
15003,TAB3,ENSG00000157625.15
15004,TAC1,ENSG00000006128.12
15005,TACC1,ENSG00000147526.20
15006,TACC2,ENSG00000138162.19
15007,TACC3,ENSG00000013810.21
15008,TACO1,ENSG00000136463.9
15009,TACR1,ENSG00000115353.11
15010,TACR2,ENSG00000075073.15
15011,TACSTD2,ENSG00000184292.7
15012,TADA1,ENSG00000152382.6
15013,TADA2A,ENSG00000276234.5
15014,TADA2B,ENSG00000173011.12
15015,TADA3,ENSG00000171148.14
15016,TAF1,ENSG00000147133.17
15017,TAF10,ENSG00000166337.10
15018,TAF11,ENSG00000064995.18
15019,TAF12,ENSG00000120656.13
15020,TAF13,ENSG00000197780.10
15021,TAF15,ENSG00000270647.6
15022,TAF1A,ENSG00000143498.18
15023,TAF1A-AS1,ENSG00000225265.2
15024,TAF1B,ENSG00000115750.17
15025,TAF1C,ENSG00000103168.17
15026,TAF1D,ENSG00000166012.17
15027,TAF1L,ENSG00000122728.6
15028,TAF2,ENSG00000064313.12
15029,TAF3,ENSG00000165632.8
15030,TAF4,ENSG00000130699.19
15031,TAF4B,ENSG00000141384.13
15032,TAF5,ENSG00000148835.11
15033,TAF5L,ENSG00000135801.10
15034,TAF6,ENSG00000106290.15
15035,TAF6L,ENSG00000162227.8
15036,TAF7,ENSG00000178913.8
15037,TAF7L,ENSG00000102387.16
15038,TAF8,ENSG00000137413.16
15039,TAF9,ENSG00000273841.5
15040,TAF9B,ENSG00000187325.5
15041,TAFA1,ENSG00000183662.11
15042,TAFA2,ENSG00000198673.11
15043,TAFA3,ENSG00000184599.14
15044,TAFA5,ENSG00000219438.9
15045,TAGAP,ENSG00000164691.18
15046,TAGLN,ENSG00000149591.17
15047,TAGLN2,ENSG00000158710.15
15048,TAGLN3,ENSG00000144834.14
15049,TAL1,ENSG00000162367.11
15050,TAL2,ENSG00000186051.7
15051,TALDO1,ENSG00000177156.11
15052,TAMALIN,ENSG00000161835.11
15053,TAMM41,ENSG00000144559.10
15054,TANC1,ENSG00000115183.15
15055,TANC2,ENSG00000170921.15
15056,TANGO2,ENSG00000183597.16
15057,TANGO6,ENSG00000103047.8
15058,TANK,ENSG00000136560.14
15059,TAOK1,ENSG00000160551.12
15060,TAOK2,ENSG00000149930.18
15061,TAOK3,ENSG00000135090.14
15062,TAP1,ENSG00000168394.12
15063,TAP2,ENSG00000204267.16
15064,TAPBP,ENSG00000231925.12
15065,TAPBPL,ENSG00000139192.12
15066,TAPT1,ENSG00000169762.17
15067,TAPT1-AS1,ENSG00000263327.6
15068,TARBP1,ENSG00000059588.10
15069,TARBP2,ENSG00000139546.11
15070,TARDBP,ENSG00000120948.19
15071,TARID,ENSG00000227954.7
15072,TARS1,ENSG00000113407.14
15073,TARS2,ENSG00000143374.17
15074,TARS3,ENSG00000185418.16
15075,TAS1R1,ENSG00000173662.21
15076,TAS1R3,ENSG00000169962.5
15077,TAS2R14,ENSG00000212127.6
15078,TAS2R30,ENSG00000256188.3
15079,TAS2R31,ENSG00000256436.1
15080,TAS2R4,ENSG00000127364.4
15081,TASL,ENSG00000120280.6
15082,TASOR,ENSG00000163946.14
15083,TASOR2,ENSG00000108021.20
15084,TASP1,ENSG00000089123.16
15085,TAT,ENSG00000198650.11
15086,TAT-AS1,ENSG00000260886.2
15087,TATDN1,ENSG00000147687.19
15088,TATDN2,ENSG00000157014.11
15089,TATDN3,ENSG00000203705.11
15090,TAX1BP1,ENSG00000106052.14
15091,TAX1BP3,ENSG00000213977.8
15092,TBC1D1,ENSG00000065882.16
15093,TBC1D10A,ENSG00000099992.16
15094,TBC1D10B,ENSG00000169221.14
15095,TBC1D10C,ENSG00000175463.12
15096,TBC1D12,ENSG00000108239.9
15097,TBC1D13,ENSG00000107021.16
15098,TBC1D14,ENSG00000132405.19
15099,TBC1D15,ENSG00000121749.16
15100,TBC1D16,ENSG00000167291.16
15101,TBC1D17,ENSG00000104946.13
15102,TBC1D19,ENSG00000109680.11
15103,TBC1D2,ENSG00000095383.20
15104,TBC1D20,ENSG00000125875.15
15105,TBC1D22A,ENSG00000054611.14
15106,TBC1D22B,ENSG00000065491.8
15107,TBC1D23,ENSG00000036054.13
15108,TBC1D24,ENSG00000162065.14
15109,TBC1D25,ENSG00000068354.16
15110,TBC1D2B,ENSG00000167202.12
15111,TBC1D30,ENSG00000111490.15
15112,TBC1D31,ENSG00000156787.17
15113,TBC1D32,ENSG00000146350.14
15114,TBC1D3L,ENSG00000274512.6
15115,TBC1D4,ENSG00000136111.14
15116,TBC1D5,ENSG00000131374.14
15117,TBC1D7,ENSG00000145979.18
15118,TBC1D8,ENSG00000204634.13
15119,TBC1D8B,ENSG00000133138.20
15120,TBC1D9,ENSG00000109436.8
15121,TBC1D9B,ENSG00000197226.13
15122,TBCA,ENSG00000171530.15
15123,TBCB,ENSG00000105254.12
15124,TBCC,ENSG00000124659.7
15125,TBCCD1,ENSG00000113838.13
15126,TBCD,ENSG00000141556.22
15128,TBCE,ENSG00000284770.2
15129,TBCEL,ENSG00000154114.13
15130,TBCK,ENSG00000145348.17
15131,TBK1,ENSG00000183735.11
15132,TBKBP1,ENSG00000198933.9
15133,TBL1X,ENSG00000101849.18
15134,TBL1XR1,ENSG00000177565.18
15135,TBL1Y,ENSG00000092377.15
15136,TBL2,ENSG00000106638.17
15137,TBL3,ENSG00000183751.15
15138,TBP,ENSG00000112592.14
15139,TBPL1,ENSG00000028839.10
15140,TBRG1,ENSG00000154144.13
15141,TBRG4,ENSG00000136270.14
15142,TBX1,ENSG00000184058.15
15143,TBX15,ENSG00000092607.15
15144,TBX18,ENSG00000112837.17
15145,TBX19,ENSG00000143178.13
15146,TBX2,ENSG00000121068.14
15147,TBX2-AS1,ENSG00000267280.5
15148,TBX21,ENSG00000073861.3
15149,TBX3,ENSG00000135111.16
15150,TBX4,ENSG00000121075.11
15151,TBX5,ENSG00000089225.20
15152,TBX5-AS1,ENSG00000255399.4
15153,TBX6,ENSG00000149922.11
15154,TBXA2R,ENSG00000006638.13
15155,TBXAS1,ENSG00000059377.18
15156,TC2N,ENSG00000165929.13
15157,TCAF1,ENSG00000198420.10
15158,TCAF2,ENSG00000170379.21
15159,TCAIM,ENSG00000179152.20
15160,TCAP,ENSG00000173991.6
15161,TCEA1,ENSG00000187735.14
15162,TCEA2,ENSG00000171703.17
15163,TCEA3,ENSG00000204219.11
15164,TCEAL1,ENSG00000172465.14
15165,TCEAL2,ENSG00000184905.9
15166,TCEAL3,ENSG00000196507.11
15167,TCEAL4,ENSG00000133142.18
15168,TCEAL5,ENSG00000204065.3
15169,TCEAL6,ENSG00000204071.10
15170,TCEAL7,ENSG00000182916.8
15171,TCEAL8,ENSG00000180964.17
15172,TCEAL9,ENSG00000185222.10
15173,TCEANC,ENSG00000176896.8
15174,TCEANC2,ENSG00000116205.14
15175,TCERG1,ENSG00000113649.13
15176,TCERG1L,ENSG00000176769.9
15177,TCF12,ENSG00000140262.18
15178,TCF15,ENSG00000125878.7
15179,TCF19,ENSG00000137310.12
15180,TCF20,ENSG00000100207.21
15181,TCF21,ENSG00000118526.7
15182,TCF23,ENSG00000163792.6
15183,TCF24,ENSG00000261787.2
15184,TCF25,ENSG00000141002.20
15185,TCF3,ENSG00000071564.17
15186,TCF4,ENSG00000196628.20
15187,TCF7,ENSG00000081059.20
15188,TCF7L1,ENSG00000152284.5
15189,TCF7L2,ENSG00000148737.17
15190,TCFL5,ENSG00000101190.13
15191,TCHH,ENSG00000159450.12
15192,TCHP,ENSG00000139437.18
15193,TCIM,ENSG00000176907.5
15194,TCIRG1,ENSG00000110719.10
15195,TCL1A,ENSG00000100721.11
15196,TCN1,ENSG00000134827.8
15197,TCN2,ENSG00000185339.9
15198,TCOF1,ENSG00000070814.22
15199,TCP1,ENSG00000120438.12
15200,TCP10L,ENSG00000242220.9
15201,TCP11,ENSG00000124678.20
15202,TCP11L1,ENSG00000176148.16
15203,TCP11L2,ENSG00000166046.11
15204,TCTA,ENSG00000145022.4
15205,TCTE1,ENSG00000146221.10
15206,TCTN1,ENSG00000204852.17
15207,TCTN2,ENSG00000168778.13
15208,TCTN3,ENSG00000119977.22
15209,TDG,ENSG00000139372.15
15210,TDGF1,ENSG00000241186.10
15211,TDO2,ENSG00000151790.9
15212,TDP1,ENSG00000042088.14
15213,TDP2,ENSG00000111802.14
15214,TDRD1,ENSG00000095627.9
15215,TDRD10,ENSG00000163239.12
15216,TDRD12,ENSG00000173809.18
15217,TDRD15,ENSG00000218819.6
15218,TDRD3,ENSG00000083544.16
15219,TDRD5,ENSG00000162782.16
15220,TDRD6,ENSG00000180113.16
15221,TDRD7,ENSG00000196116.8
15222,TDRD9,ENSG00000156414.19
15223,TDRKH,ENSG00000182134.16
15224,TDRP,ENSG00000180190.13
15225,TEAD1,ENSG00000187079.20
15226,TEAD2,ENSG00000074219.14
15227,TEAD3,ENSG00000007866.22
15228,TEAD4,ENSG00000197905.10
15229,TEC,ENSG00000135605.13
15230,TECPR1,ENSG00000205356.10
15231,TECPR2,ENSG00000196663.16
15232,TECR,ENSG00000099797.15
15233,TECTA,ENSG00000109927.11
15234,TEDC1,ENSG00000185347.18
15235,TEDC2,ENSG00000162062.15
15236,TEF,ENSG00000167074.15
15237,TEFM,ENSG00000172171.11
15238,TEK,ENSG00000120156.22
15239,TEKT1,ENSG00000167858.13
15240,TEKT2,ENSG00000092850.12
15241,TEKT3,ENSG00000125409.13
15242,TEKT4,ENSG00000163060.8
15243,TEKT5,ENSG00000153060.8
15244,TELO2,ENSG00000100726.15
15245,TENM1,ENSG00000009694.13
15246,TENM2,ENSG00000145934.16
15247,TENM3,ENSG00000218336.9
15248,TENM4,ENSG00000149256.16
15249,TENT2,ENSG00000164329.14
15250,TENT4A,ENSG00000112941.14
15251,TENT4B,ENSG00000121274.14
15252,TENT5A,ENSG00000112773.16
15253,TENT5B,ENSG00000158246.8
15254,TENT5C,ENSG00000183508.5
15255,TEP1,ENSG00000129566.13
15256,TEPP,ENSG00000159648.13
15257,TEPSIN,ENSG00000167302.11
15258,TERC,ENSG00000270141.3
15259,TERF1,ENSG00000147601.15
15260,TERF2,ENSG00000132604.11
15261,TERF2IP,ENSG00000166848.7
15262,TERT,ENSG00000164362.21
15263,TES,ENSG00000135269.18
15264,TESC,ENSG00000088992.18
15265,TESK1,ENSG00000107140.16
15266,TESK2,ENSG00000070759.17
15267,TESMIN,ENSG00000132749.11
15268,TESPA1,ENSG00000135426.16
15269,TET1,ENSG00000138336.9
15270,TET2,ENSG00000168769.14
15271,TET2-AS1,ENSG00000251586.1
15272,TET3,ENSG00000187605.16
15273,TEX10,ENSG00000136891.14
15274,TEX101,ENSG00000131126.19
15275,TEX11,ENSG00000120498.14
15276,TEX12,ENSG00000150783.10
15277,TEX14,ENSG00000121101.16
15278,TEX15,ENSG00000133863.9
15279,TEX2,ENSG00000136478.8
15280,TEX22,ENSG00000226174.7
15281,TEX26,ENSG00000175664.10
15282,TEX26-AS1,ENSG00000224743.7
15283,TEX261,ENSG00000144043.12
15284,TEX264,ENSG00000164081.13
15285,TEX29,ENSG00000153495.11
15286,TEX30,ENSG00000151287.17
15287,TEX41,ENSG00000226674.11
15288,TEX45,ENSG00000198723.11
15289,TEX46,ENSG00000227868.6
15290,TEX9,ENSG00000151575.14
15291,TF,ENSG00000091513.16
15292,TFAM,ENSG00000108064.11
15293,TFAP2A,ENSG00000137203.15
15294,TFAP2A-AS1,ENSG00000229950.1
15295,TFAP2B,ENSG00000008196.13
15296,TFAP2C,ENSG00000087510.7
15297,TFAP2E,ENSG00000116819.9
15298,TFAP4,ENSG00000090447.12
15299,TFB1M,ENSG00000029639.11
15300,TFB2M,ENSG00000162851.8
15301,TFCP2,ENSG00000135457.10
15302,TFCP2L1,ENSG00000115112.8
15303,TFDP1,ENSG00000198176.13
15304,TFDP2,ENSG00000114126.18
15305,TFE3,ENSG00000068323.17
15306,TFEB,ENSG00000112561.19
15307,TFEC,ENSG00000105967.16
15308,TFF1,ENSG00000160182.3
15309,TFF2,ENSG00000160181.9
15310,TFF3,ENSG00000160180.17
15311,TFG,ENSG00000114354.15
15312,TFIP11,ENSG00000100109.17
15313,TFPI,ENSG00000003436.16
15314,TFPI2,ENSG00000105825.14
15315,TFPT,ENSG00000105619.14
15316,TFR2,ENSG00000106327.13
15317,TFRC,ENSG00000072274.13
15318,TG,ENSG00000042832.12
15319,TGDS,ENSG00000088451.11
15320,TGFA,ENSG00000163235.16
15321,TGFB1,ENSG00000105329.11
15322,TGFB1I1,ENSG00000140682.19
15323,TGFB2,ENSG00000092969.12
15324,TGFB2-AS1,ENSG00000232480.1
